AGE,GENDER,CAREER,ACAD_LEVEL,ACAD_LOAD,HOURS_ENROLLED,ACAD_ORG,TRANSACTION_AMOUNT,TANSACTION_COUNT
19,Male,Undergraduate,Freshman,Enrolled Full-Time,14,SUNY at Brockport,0.25,8
20,Male,Undergraduate,Sophomore,Enrolled Full-Time,13,SUNY at Buffalo,8.91,48
26,Female,Undergraduate,Senior,Less than Half-Time,2,College of Business Administration,3.08,16
22,Female,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,16,College of Business Administration,1416.07,107
27,Male,Undergraduate,Freshman,Enrolled Half-Time,8,Syracuse University,0.4,20
21,Female,Undergraduate,Sophomore,Three Quarter Time,9,SUNY at Brockport,21.54,20
46,Male,Undergraduate,Freshman,Enrolled Half-Time,8,Syracuse University,14.95,66
23,Male,Law,Law Evening - Year 3,Enrolled Full-Time,10,School of Law,10.34,38
19,Female,Undergraduate,Junior,Enrolled Full-Time,14,College of Health Professions,1587.07,358
19,Male,Undergraduate,Freshman,Three Quarter Time,9,Syracuse University,0,3
20,Male,Undergraduate,Sophomore,Enrolled Full-Time,12,SUNY at Brockport,1.57,12
19,Male,Undergraduate,Freshman,Enrolled Full-Time,14,Syracuse University,2141.13,333
20,Male,Undergraduate,Freshman,Enrolled Full-Time,14,University College,7.7,10
40,Female,Undergraduate,5th Year Undergraduate,Three Quarter Time,11,College of Health Professions,0.77,9
24,Male,Undergraduate,Sophomore,Enrolled Full-Time,13,University College,2.56,4
24,Female,Graduate,Graduate,Enrolled Half-Time,6,College of Education,0,1
19,Male,Undergraduate,Sophomore,Enrolled Full-Time,18,College of Engineering,632.23,87
33,Male,Graduate,Graduate,Less than Half-Time,4,College of Business Administration,3.35,9
20,Male,Undergraduate,Junior,Enrolled Full-Time,14,College of Engineering,21.58,11
34,Female,Undergraduate,Sophomore,Enrolled Half-Time,7,University College,3.64,4
26,Male,Graduate,Graduate,Enrolled Half-Time,8,College of Engineering,3.5,5
17,Male,Undergraduate,Freshman,Enrolled Full-Time,12,SUNY at Brockport,32.44,34
21,Male,Undergraduate,Sophomore,Enrolled Full-Time,16,Syracuse University,1390.92,168
18,Female,Undergraduate,Freshman,Enrolled Full-Time,13,SUNY at Brockport,799.05,143
24,Male,Undergraduate,Senior,Enrolled Full-Time,12,College of Business Administration,43.16,40
24,Female,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,8,College of Health Professions,0.7,2
20,Female,Undergraduate,Sophomore,Enrolled Full-Time,12,Syracuse University,2.3,10
22,Female,Undergraduate,Junior,Enrolled Full-Time,14,SUNY at Buffalo,11.82,17
29,Female,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,12,College of Business Administration,125.22,67
23,Female,Graduate,Graduate,Enrolled Full-Time,12,College of Health Professions,28.16,40
18,Male,Undergraduate,Freshman,Enrolled Full-Time,13,University College,0.63,3
32,Male,Graduate,Graduate,Enrolled Half-Time,6,SUNY at Buffalo,9.52,41
27,Female,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,13,SUNY at Buffalo,99.45,10
23,Female,Undergraduate,5th Year Undergraduate,Three Quarter Time,11,Syracuse University,4.48,17
22,Male,Undergraduate,Senior,Enrolled Full-Time,15,College of Engineering,0,1
20,Female,Undergraduate,Freshman,Enrolled Full-Time,16,Syracuse University,84.74,122
37,Male,Undergraduate,Freshman,Enrolled Half-Time,7,SUNY at Brockport,0.05,7
22,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,13,College of Engineering,2.51,26
20,Male,Undergraduate,Freshman,Three Quarter Time,10,Syracuse University,3.77,31
18,Male,Undergraduate,Freshman,Enrolled Full-Time,13,Syracuse University,0,3
22,Male,Undergraduate,Junior,Enrolled Full-Time,16,College of Business Administration,8.48,31
42,Female,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,7,Syracuse University,5.1,2
19,Male,Undergraduate,Freshman,Enrolled Full-Time,15,University College,1336.26,223
21,Female,Undergraduate,Senior,Enrolled Full-Time,12,College of Health Professions,779.92,194
19,Male,Undergraduate,Freshman,Enrolled Full-Time,12,Syracuse University,126.92,43
20,Female,Undergraduate,Freshman,Enrolled Full-Time,15,University College,4.88,20
18,Female,Undergraduate,Freshman,Three Quarter Time,11,University College,1263.94,136
21,Female,Undergraduate,Freshman,Enrolled Full-Time,15,Syracuse University,3.75,12
20,Male,Undergraduate,Freshman,Enrolled Full-Time,12,SUNY at Brockport,5.88,20
19,Male,Undergraduate,Freshman,Enrolled Full-Time,15,SUNY at Brockport,581.28,89
23,Female,Undergraduate,Senior,Enrolled Full-Time,12,College of Business Administration,9.89,14
19,Female,Undergraduate,Freshman,Enrolled Full-Time,15,College of Business Administration,1123,170
25,Male,Law,Law Day - Year 3,Enrolled Full-Time,12,School of Law,15.89,22
18,Male,Undergraduate,Freshman,Enrolled Full-Time,15,University College,1387.9,146
25,Male,Law,Law Evening - Year 3,Enrolled Full-Time,9,School of Law,41.42,37
34,Female,Undergraduate,Junior,Enrolled Half-Time,6,Syracuse University,2.44,13
24,Female,Undergraduate,5th Year Undergraduate,Three Quarter Time,9,College of Business Administration,3.78,8
21,Male,Undergraduate,Freshman,Enrolled Full-Time,12,University College,26.27,40
21,Male,Undergraduate,Freshman,Enrolled Full-Time,14,University College,1.3,3
24,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,12,College of Education,44.62,154
15,Female,Undergraduate,Freshman,Less than Half-Time,5,Syracuse University,0.75,9
29,Male,Graduate,Graduate,Enrolled Full-Time,12,College of Education,31.43,13
26,Female,Undergraduate,Senior,Enrolled Full-Time,12,Syracuse University,20.48,36
19,Female,Undergraduate,Sophomore,Enrolled Full-Time,14,SUNY at Brockport,0.14,1
23,Female,Undergraduate,Junior,Enrolled Full-Time,15,SUNY at Brockport,9.9,23
24,Male,Law,Law Day - Year 3,Enrolled Full-Time,12,School of Law,67.27,120
21,Male,Undergraduate,Senior,No Unit Load,0,College of Engineering,627.34,195
18,Male,Undergraduate,Freshman,Enrolled Full-Time,13,University College,0,1
19,Female,Undergraduate,Senior,Enrolled Full-Time,15,SUNY at Buffalo,1040.5,271
21,Female,Undergraduate,Senior,Enrolled Full-Time,13,SUNY at Buffalo,0.75,8
20,Male,Undergraduate,Freshman,Enrolled Full-Time,12,University College,0.7,3
26,Male,Undergraduate,Sophomore,Enrolled Full-Time,12,SUNY at Brockport,24.57,40
21,Male,Undergraduate,Senior,Enrolled Full-Time,17,SUNY at Buffalo,2.65,7
36,Male,Undergraduate,Freshman,Enrolled Half-Time,7,Syracuse University,0.07,1
22,Male,Undergraduate,Senior,Enrolled Full-Time,15,College of Engineering,0.42,5
22,Female,Undergraduate,Senior,Enrolled Half-Time,6,SUNY at Buffalo,6.93,15
22,Female,Undergraduate,Sophomore,Three Quarter Time,9,Syracuse University,8.56,27
30,Male,Undergraduate,5th Year Undergraduate,Three Quarter Time,9,College of Business Administration,8.69,31
19,Male,Undergraduate,Freshman,Enrolled Full-Time,14,Syracuse University,460.48,161
22,Male,Undergraduate,Senior,Less than Half-Time,2,College of Engineering,921.56,142
23,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,12,College of Education,1.85,13
22,Female,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,6,College of Business Administration,16.48,34
20,Male,Undergraduate,Junior,Enrolled Full-Time,14,SUNY at Brockport,1425.25,178
20,Female,Undergraduate,Junior,Enrolled Full-Time,14,SUNY at Buffalo,0,1
28,Male,Undergraduate,Sophomore,Enrolled Full-Time,14,Syracuse University,1.3,3
19,Male,Undergraduate,Sophomore,Enrolled Full-Time,16,College of Engineering,723.82,98
19,Female,Undergraduate,Freshman,Enrolled Full-Time,12,Syracuse University,0.07,1
25,Female,Undergraduate,Freshman,Enrolled Full-Time,14,Syracuse University,1.26,3
22,Female,Undergraduate,Sophomore,Enrolled Full-Time,13,SUNY at Brockport,13.37,78
20,Male,Undergraduate,Sophomore,Enrolled Full-Time,16,College of Business Administration,2253.57,295
35,Female,Undergraduate,Sophomore,Three Quarter Time,10,Syracuse University,14.45,12
28,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,12,Syracuse University,5.6,8
21,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,14,SUNY at Buffalo,250.76,81
18,Female,Undergraduate,Junior,Three Quarter Time,10,College of Health Professions,27.96,49
20,Female,Undergraduate,Junior,Enrolled Full-Time,16,SUNY at Brockport,1347.84,191
19,Female,Undergraduate,Freshman,Enrolled Full-Time,13,SUNY at Buffalo,579.03,81
20,Female,Undergraduate,Junior,Enrolled Full-Time,15,College of Health Professions,81.31,62
22,Female,Undergraduate,Sophomore,Three Quarter Time,9,SUNY at Buffalo,1.15,13
18,Female,Undergraduate,Freshman,Enrolled Full-Time,14,University College,1147.48,242
30,Male,Undergraduate,Sophomore,Enrolled Full-Time,12,Syracuse University,0.28,1
18,Male,Undergraduate,Freshman,Enrolled Full-Time,13,College of Business Administration,0.28,90
21,Female,Undergraduate,Senior,Enrolled Full-Time,17,College of Education,3.49,3
19,Female,Undergraduate,Freshman,Less than Half-Time,3,University College,0.35,4
23,Male,Undergraduate,Freshman,Enrolled Full-Time,12,University College,0,1
21,Male,Undergraduate,Sophomore,Enrolled Full-Time,16,SUNY at Brockport,929.01,209
26,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,13,Syracuse University,0,3
27,Male,Undergraduate,Sophomore,Enrolled Half-Time,6,University College,6.46,9
19,Female,Undergraduate,Sophomore,Enrolled Half-Time,7,SUNY at Brockport,0.6,6
26,Male,Undergraduate,Senior,Enrolled Full-Time,12,SUNY at Buffalo,44.17,117
26,Female,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,6,College of Health Professions,1.19,6
22,Female,Undergraduate,Senior,Enrolled Full-Time,18,Creative & Professional Arts,34.65,62
18,Male,Undergraduate,Freshman,Enrolled Full-Time,13,SUNY at Brockport,0.7,4
48,Female,Undergraduate,5th Year Undergraduate,Less than Half-Time,5,College of Health Professions,0.56,2
40,Female,Undergraduate,Freshman,Enrolled Half-Time,6,Syracuse University,0.07,1
23,Male,Undergraduate,Freshman,Enrolled Full-Time,12,University College,0,9
24,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,12,Syracuse University,0,8
16,Female,Undergraduate,Freshman,Enrolled Full-Time,13,Syracuse University,3.14,45
26,Male,Undergraduate,Junior,Less than Half-Time,3,Syracuse University,0.97,9
31,Male,Law,Law Evening - Year 2,Enrolled Full-Time,10,School of Law,15.45,13
34,Female,Undergraduate,Junior,Enrolled Full-Time,13,SUNY at Brockport,37.77,71
42,Male,Undergraduate,5th Year Undergraduate,Less than Half-Time,4,College of Engineering,30.48,14
25,Female,Graduate,Graduate,Enrolled Full-Time,9,SUNY at Buffalo,1.5,1
26,Male,Undergraduate,Freshman,Three Quarter Time,11,SUNY at Brockport,0,5
19,Female,Undergraduate,Freshman,Enrolled Full-Time,14,Syracuse University,907.89,142
22,Male,Undergraduate,Sophomore,Enrolled Full-Time,12,SUNY at Brockport,75.24,87
21,Male,Undergraduate,Sophomore,Enrolled Full-Time,16,College of Engineering,1108.16,110
19,Male,Undergraduate,Freshman,Enrolled Full-Time,15,SUNY at Brockport,2.3,14
36,Female,Graduate,Graduate,Less than Half-Time,3,SUNY at Buffalo,0,1
23,Female,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,12,College of Education,0.25,1
21,Male,Undergraduate,Sophomore,Enrolled Full-Time,12,SUNY at Brockport,1474.57,81
22,Male,Undergraduate,Junior,Less than Half-Time,3,SUNY at Buffalo,0.99,8
22,Male,Undergraduate,5th Year Undergraduate,Three Quarter Time,9,College of Education,2,11
18,Male,Undergraduate,Freshman,Enrolled Full-Time,14,Syracuse University,1184.87,251
25,Male,Undergraduate,Senior,Enrolled Full-Time,19,Syracuse University,3.15,15
19,Male,Undergraduate,Freshman,Three Quarter Time,11,Syracuse University,2.65,51
26,Female,Undergraduate,Senior,Enrolled Full-Time,13,SUNY at Buffalo,15.57,58
19,Female,Undergraduate,Sophomore,Enrolled Full-Time,15,College of Engineering,567.54,65
18,Male,Undergraduate,Freshman,Enrolled Full-Time,14,Syracuse University,117.75,133
16,Female,Undergraduate,Freshman,Enrolled Full-Time,17,Syracuse University,2.82,26
20,Female,Undergraduate,Freshman,Enrolled Half-Time,6,Syracuse University,3.27,8
19,Female,Undergraduate,Sophomore,Enrolled Full-Time,14,SUNY at Buffalo,1239.22,204
49,Male,Undergraduate,Senior,Enrolled Half-Time,6,Syracuse University,13.4,33
24,Male,Undergraduate,Senior,Three Quarter Time,9,College of Business Administration,1.2,11
20,Male,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,8,College of Education,301,20
25,Male,Undergraduate,Freshman,Enrolled Full-Time,12,Syracuse University,0.55,4
20,Male,Undergraduate,Freshman,Three Quarter Time,10,College of Engineering,1041.55,113
21,Female,Undergraduate,Freshman,Enrolled Full-Time,12,Syracuse University,1167.39,209
21,Male,Undergraduate,Freshman,Enrolled Full-Time,12,University College,0.2,3
31,Female,Law,Law Day - Year 1,Enrolled Full-Time,9,School of Law,0.07,1
20,Male,Undergraduate,Sophomore,Three Quarter Time,9,University College,14.93,51
19,Female,Undergraduate,Sophomore,Enrolled Full-Time,15,College of Health Professions,1.8,7
20,Female,Undergraduate,Sophomore,Enrolled Full-Time,16,SUNY at Buffalo,1606.25,179
28,Female,Graduate,Graduate,Enrolled Full-Time,9,College of Business Administration,202.92,330
28,Male,Undergraduate,Sophomore,Enrolled Half-Time,8,Syracuse University,0,1
21,Male,Undergraduate,Junior,No Unit Load,0,College of Engineering,1.11,13
19,Male,Undergraduate,Sophomore,Enrolled Full-Time,15,SUNY at Brockport,655.18,97
24,Male,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,6,SUNY at Buffalo,91.6,22
25,Female,Undergraduate,Freshman,Enrolled Full-Time,20,SUNY at Buffalo,0,1
19,Male,Undergraduate,Freshman,Enrolled Full-Time,15,College of Engineering,1414,183
26,Male,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,7,Syracuse University,0.49,7
27,Female,Undergraduate,Sophomore,Enrolled Half-Time,8,University College,0.12,2
21,Female,Undergraduate,Junior,Three Quarter Time,9,Syracuse University,0.15,2
21,Male,Undergraduate,Senior,Enrolled Full-Time,15,College of Business Administration,378.41,65
25,Male,Undergraduate,5th Year Undergraduate,Three Quarter Time,11,College of Engineering,1.49,6
21,Female,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,18,College of Education,1.2,10
25,Female,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,16,College of Education,4.68,21
19,Male,Undergraduate,Freshman,Enrolled Full-Time,16,SUNY at Brockport,1.4,9
28,Female,Undergraduate,Junior,Enrolled Full-Time,12,College of Health Professions,45.3,170
23,Female,Undergraduate,5th Year Undergraduate,Three Quarter Time,9,College of Education,0.45,2
20,Female,Undergraduate,Junior,Enrolled Full-Time,16,College of Health Professions,1468.34,233
21,Female,Undergraduate,Junior,Three Quarter Time,9,College of Engineering,286.26,64
20,Male,Undergraduate,Freshman,Enrolled Full-Time,15,Syracuse University,963.05,164
20,Female,Undergraduate,Junior,Enrolled Full-Time,12,SUNY at Buffalo,0,9
28,Female,Graduate,Graduate,Enrolled Full-Time,9,SUNY at Buffalo,14.48,24
20,Female,Undergraduate,Sophomore,Enrolled Full-Time,12,Syracuse University,38.5,82
20,Female,Undergraduate,Junior,Enrolled Full-Time,14,College of Health Professions,1101.53,52
21,Male,Undergraduate,Junior,Enrolled Full-Time,15,College of Education,0.21,1
18,Male,Undergraduate,Freshman,Enrolled Full-Time,13,Syracuse University,1121.37,81
22,Female,Undergraduate,Senior,Three Quarter Time,11,College of Health Professions,6.89,16
33,Female,Undergraduate,Sophomore,Enrolled Full-Time,12,College of Education,22,87
29,Female,Law,Law Evening - Year 3,Enrolled Half-Time,8,School of Law,6.47,3
50,Male,Undergraduate,Senior,Enrolled Half-Time,6,Syracuse University,2.7,2
22,Male,Undergraduate,Junior,Enrolled Full-Time,15,College of Business Administration,0,5
43,Male,Undergraduate,Junior,Less than Half-Time,3,Syracuse University,46.41,9
21,Male,Undergraduate,Sophomore,Enrolled Full-Time,17,SUNY at Buffalo,29.32,63
21,Male,Undergraduate,Sophomore,Three Quarter Time,10,University College,0,1
21,Male,Undergraduate,Senior,Enrolled Full-Time,16,Syracuse University,3.09,7
25,Female,Graduate,Graduate,Enrolled Full-Time,12,College of Health Professions,0.21,1
21,Male,Undergraduate,Senior,Enrolled Full-Time,17,SUNY at Buffalo,1923.82,317
21,Female,Undergraduate,Junior,Three Quarter Time,11,SUNY at Buffalo,2.08,11
26,Male,Graduate,Graduate,Enrolled Full-Time,9,SUNY at Buffalo,46.4,13
22,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,15,College of Business Administration,62.3,52
23,Male,Undergraduate,Senior,Enrolled Full-Time,17,College of Engineering,0,1
31,Female,Graduate,Graduate,Less than Half-Time,3,College of Education,8.17,26
25,Female,Undergraduate,Junior,Enrolled Full-Time,16,College of Education,7.28,25
18,Male,Undergraduate,Freshman,Enrolled Half-Time,8,SUNY at Brockport,2.55,2
18,Male,Undergraduate,Freshman,Enrolled Full-Time,13,Syracuse University,3.05,18
20,Male,Undergraduate,Sophomore,Enrolled Full-Time,16,SUNY at Buffalo,1239.49,295
22,Male,Undergraduate,Senior,Enrolled Full-Time,16,College of Business Administration,8.81,25
23,Female,Undergraduate,5th Year Undergraduate,Enrolled Half-Time,6,Syracuse University,2.35,16
23,Male,Undergraduate,Senior,Enrolled Full-Time,16,SUNY at Buffalo,41.31,64
19,Male,Undergraduate,Freshman,Enrolled Full-Time,13,College of Engineering,4.27,23
15,Female,Undergraduate,Freshman,Less than Half-Time,5,Syracuse University,0.8,5
22,Male,Undergraduate,Senior,Enrolled Full-Time,14,SUNY at Buffalo,5.32,18
21,Male,Undergraduate,5th Year Undergraduate,Enrolled Full-Time,12,SUNY at Buffalo,2.89,13
22,Male,Undergraduate,Sophomore,Enrolled Full-Time,12,SUNY at Brockport,20.91,177
19,Female,Undergraduate,Sophomore,Enrolled Full-Time,14,College of Health Professions,2694.78,310
21,Female,Undergraduate,Senior,Enrolled Full-Time,12,College of Education,11.89,24
25,Female,Graduate,Graduate,Enrolled Half-Time,6,College of Education,4.64,10
26,Female,Graduate,Graduate,Enrolled Full-Time,15,College of Health Professions,22.78,32
45,Female,Undergraduate,Junior,Enrolled Half-Time,7,Syracuse University,85.77,45
26,Female,Undergraduate,Freshman,Enrolled Full-Time,12,Syracuse University,3.2,28
19,Female,Undergraduate,Junior,Enrolled Full-Time,17,College of Engineering,30.13,108
